movie_title,title_year,director_name,gross,budget,content_rating,country
Just Married ,2003.0,Shawn Levy,56127162.0,18000000.0,3,USA
The Crazies ,2010.0,Breck Eisner,39103378.0,20000000.0,4,USA
The Book Thief ,2013.0,Brian Percival,21483154.0,19000000.0,3,USA
Sex Drive ,2008.0,Sean Anders,8396942.0,19000000.0,4,USA
Leap Year ,2010.0,Anand Tucker,12561.0,19000000.0,2,USA
Take Me Home Tonight ,2011.0,Michael Dowse,6923891.0,23000000.0,4,USA
The Nutcracker ,1993.0,Emile Ardolino,2119994.0,19000000.0,0,USA
The Amityville Horror ,2005.0,Andrew Douglas,64255243.0,19000000.0,4,USA
Adaptation. ,2002.0,Spike Jonze,22245861.0,19000000.0,4,USA
Fear and Loathing in Las Vegas ,1998.0,Terry Gilliam,10562387.0,18500000.0,4,USA
The Invention of Lying ,2009.0,Ricky Gervais,18439082.0,18500000.0,3,USA
Neighbors ,2014.0,Nicholas Stoller,150056505.0,18000000.0,4,USA
The Mask ,1994.0,Chuck Russell,119938730.0,18000000.0,3,USA
Big ,1988.0,Penny Marshall,114968774.0,18000000.0,2,USA
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,2006.0,Larry Charles,128505958.0,18000000.0,4,USA
Legally Blonde ,2001.0,Robert Luketic,95001351.0,18000000.0,3,USA
Star Trek III: The Search for Spock ,1984.0,Leonard Nimoy,76400000.0,17000000.0,2,USA
The Exorcism of Emily Rose ,2005.0,Scott Derrickson,75072454.0,20000000.0,3,USA
Deuce Bigalow: Male Gigolo ,1999.0,Mike Mitchell,65535067.0,17000000.0,4,USA
Left Behind ,2014.0,Vic Armstrong,13998282.0,16000000.0,3,USA
The Family Stone ,2005.0,Thomas Bezucha,6061759.0,17000000.0,3,USA
Barbershop 2: Back in Business ,2004.0,Kevin Rodney Sullivan,64955956.0,18000000.0,3,USA
Bad Santa ,2003.0,Terry Zwigoff,60057639.0,18000000.0,4,USA
Austin Powers: International Man of Mystery ,1997.0,Jay Roach,53868030.0,17000000.0,3,USA
My Big Fat Greek Wedding 2 ,2016.0,Kirk Jones,59573085.0,18000000.0,3,USA
Diary of a Wimpy Kid: Rodrick Rules ,2011.0,David Bowers,52691009.0,21000000.0,2,USA
Predator ,1987.0,John McTiernan,59735548.0,15000000.0,4,USA
Amadeus ,1984.0,Milos Forman,51600000.0,18000000.0,4,USA
Prom Night ,2008.0,Nelson McCormick,43818159.0,20000000.0,3,USA
Mean Girls ,2004.0,Mark Waters,86049418.0,17000000.0,3,USA
Under the Tuscan Sun ,2003.0,Audrey Wells,43601508.0,18000000.0,3,USA
Peggy Sue Got Married ,1986.0,Francis Ford Coppola,41382841.0,18000000.0,3,USA
Birdman or (The Unexpected Virtue of Ignorance) ,2014.0,Alejandro G. Iñárritu,42335698.0,18000000.0,4,USA
Blue Jasmine ,2013.0,Woody Allen,33404871.0,18000000.0,3,USA
United 93 ,2006.0,Paul Greengrass,31471430.0,15000000.0,4,USA
Honey ,2003.0,Bille Woodruff,30222640.0,25000000.0,3,USA
Spy Hard ,1996.0,Rick Friedberg,26906039.0,18000000.0,3,USA
The Fog ,1980.0,John Carpenter,21378000.0,1000000.0,4,USA
Soul Surfer ,2011.0,Sean McNamara,43853424.0,18000000.0,2,USA
Observe and Report ,2009.0,Jody Hill,23993605.0,18000000.0,4,USA
Conan the Destroyer ,1984.0,Richard Fleischer,26400000.0,18000000.0,2,USA
Raging Bull ,1980.0,Martin Scorsese,45250.0,18000000.0,4,USA
Love Happens ,2009.0,Brandon Camp,22927390.0,18000000.0,3,USA
Young Sherlock Holmes ,1985.0,Barry Levinson,4250320.0,18000000.0,3,USA
Fame ,2009.0,Kevin Tancharoen,22452209.0,18000000.0,2,USA
127 Hours ,2010.0,Danny Boyle,18329466.0,18000000.0,4,USA
Small Time Crooks ,2000.0,Woody Allen,17071230.0,18000000.0,2,USA
Center Stage ,2000.0,Nicholas Hytner,17174870.0,18000000.0,3,USA
Love the Coopers ,2015.0,Jessie Nelson,26284475.0,17000000.0,3,USA
Catch That Kid ,2004.0,Bart Freundlich,16702864.0,18000000.0,2,USA
Life as a House ,2001.0,Irwin Winkler,15561627.0,18000000.0,4,USA
Youth in Revolt ,2009.0,Miguel Arteta,15281286.0,18000000.0,4,USA
The Legend of the Lone Ranger ,1981.0,William A. Fraker,8000000.0,18000000.0,2,USA
The Tailor of Panama ,2001.0,John Boorman,13491653.0,18000000.0,4,USA
Getaway ,2013.0,Courtney Solomon,10494494.0,18000000.0,3,USA
The Ice Storm ,1997.0,Ang Lee,7837632.0,18000000.0,4,USA
And So It Goes ,2014.0,Rob Reiner,15155772.0,18000000.0,3,USA
Troop Beverly Hills ,1989.0,Jeff Kanew,8508843.0,18000000.0,2,USA
9½ Weeks ,1986.0,Adrian Lyne,6734844.0,17000000.0,4,USA
Dragonslayer ,1981.0,Matthew Robbins,6000000.0,18000000.0,2,USA
Ed Wood ,1994.0,Tim Burton,5887457.0,18000000.0,4,USA
Labor Day ,2013.0,Jason Reitman,13362308.0,18000000.0,3,USA
Megaforce ,1982.0,Hal Needham,5333658.0,20000000.0,2,USA
Anything Else ,2003.0,Woody Allen,3203044.0,18000000.0,4,USA
The Wraith ,1986.0,Mike Marvin,3500000.0,2700000.0,4,USA
The Salton Sea ,2002.0,D.J. Caruso,676698.0,18000000.0,4,USA
Superbad ,2007.0,Greg Mottola,121463226.0,20000000.0,4,USA
Step Up 2: The Streets ,2008.0,Jon M. Chu,58006147.0,23000000.0,3,USA
Hoodwinked! ,2005.0,Cory Edwards,51053787.0,17500000.0,2,USA
Black Nativity ,2013.0,Kasi Lemmons,7017178.0,17500000.0,2,USA
City of Ghosts ,2002.0,Matt Dillon,325491.0,17500000.0,4,USA
The Others ,2001.0,Alejandro Amenábar,96471845.0,17000000.0,3,USA
Aliens ,1986.0,James Cameron,85200000.0,18500000.0,4,USA
My Fair Lady ,1964.0,George Cukor,72000000.0,17000000.0,0,USA
I Know What You Did Last Summer ,1997.0,Jim Gillespie,72219395.0,17000000.0,4,USA
Let's Be Cops ,2014.0,Luke Greenfield,82389560.0,17000000.0,4,USA
Sideways ,2004.0,Alexander Payne,71502303.0,12000000.0,4,USA
Beerfest ,2006.0,Jay Chandrasekhar,19179969.0,17500000.0,4,USA
Halloween ,1978.0,John Carpenter,47000000.0,300000.0,4,USA
Good Boy! ,2003.0,John Hoffman,37566230.0,17000000.0,2,USA
The Best Man Holiday ,2013.0,Malcolm D. Lee,70492685.0,17000000.0,4,USA
40 Days and 40 Nights ,2002.0,Michael Lehmann,37939782.0,17000000.0,4,USA
A Night at the Roxbury ,1998.0,John Fortenberry,30324946.0,17000000.0,3,USA
Beastly ,2011.0,Daniel Barnz,27854896.0,17000000.0,3,USA
The Hills Have Eyes ,2006.0,Alexandre Aja,41777564.0,15000000.0,4,USA
Dickie Roberts: Former Child Star ,2003.0,Sam Weisman,22734486.0,17000000.0,3,USA
"McFarland, USA ",2015.0,Niki Caro,44469602.0,17000000.0,2,USA
Pitch Perfect ,2012.0,Jason Moore,64998368.0,17000000.0,3,USA
Summer Catch ,2001.0,Michael Tollin,19693891.0,34000000.0,3,USA
They ,2002.0,Robert Harmon,12693621.0,17000000.0,3,USA
Larry the Cable Guy: Health Inspector ,2006.0,Trent Cooper,15655665.0,4000000.0,3,USA
The Adventures of Elmo in Grouchland ,1999.0,Gary Halvorson,11634458.0,17000000.0,0,USA
Brooklyn's Finest ,2009.0,Antoine Fuqua,27154426.0,17000000.0,4,USA
Evil Dead ,2013.0,Fede Alvarez,54239856.0,17000000.0,4,USA
My Life in Ruins ,2009.0,Donald Petrie,8662318.0,17000000.0,3,USA
American Dreamz ,2006.0,Paul Weitz,7156725.0,19000000.0,3,USA
The Illusionist ,2006.0,Neil Burger,39825798.0,16000000.0,3,USA
Roar ,1981.0,Noel Marshall,2000000.0,17000000.0,2,USA
The Apparition ,2012.0,Todd Lincoln,4930798.0,17000000.0,3,USA
My Girl ,1991.0,Howard Zieff,59847242.0,16500000.0,3,USA
Fur: An Imaginary Portrait of Diane Arbus ,2006.0,Steven Shainberg,220914.0,16800000.0,4,USA
Wall Street ,1987.0,Oliver Stone,43848100.0,15000000.0,4,USA
Sense and Sensibility ,1995.0,Ang Lee,42700000.0,16500000.0,2,USA
Sydney White ,2007.0,Joe Nussbaum,11702090.0,16500000.0,3,USA
House of Sand and Fog ,2003.0,Vadim Perelman,13005485.0,15000000.0,4,USA
Dead Poets Society ,1989.0,Peter Weir,95860116.0,16400000.0,2,USA
Dumb & Dumber ,1994.0,Peter Farrelly,127175354.0,16000000.0,3,USA
When Harry Met Sally... ,1989.0,Rob Reiner,92823600.0,16000000.0,4,USA
The Verdict ,1982.0,Sidney Lumet,54000000.0,16000000.0,4,USA
Road Trip ,2000.0,Todd Phillips,68525609.0,15600000.0,4,USA
Varsity Blues ,1999.0,Brian Robbins,52885587.0,16000000.0,4,USA
The Unborn ,2009.0,David S. Goyer,42638165.0,16000000.0,3,USA
Moonrise Kingdom ,2012.0,Wes Anderson,45507053.0,16000000.0,3,USA
The Texas Chainsaw Massacre: The Beginning ,2006.0,Jonathan Liebesman,39511038.0,16000000.0,4,USA
The Young Messiah ,2016.0,Cyrus Nowrasteh,6462576.0,18500000.0,3,USA
The Master of Disguise ,2002.0,Perry Andelin Blake,40363530.0,16000000.0,2,USA
See Spot Run ,2001.0,John Whitesell,33357476.0,35000000.0,2,USA
Baby Boy ,2001.0,John Singleton,28734552.0,16000000.0,4,USA
The Roommate ,2011.0,Christian E. Christiansen,37300107.0,16000000.0,3,USA
Joe Dirt ,2001.0,Dennie Gordon,27087695.0,17700000.0,3,USA
Double Impact ,1991.0,Sheldon Lettich,30102717.0,15000000.0,4,USA
The Women ,2008.0,Diane English,26896744.0,16500000.0,3,USA
Boys and Girls ,2000.0,Robert Iscove,20627372.0,16000000.0,3,USA
White Oleander ,2002.0,Peter Kosminsky,16346122.0,16000000.0,3,USA
Jennifer's Body ,2009.0,Karyn Kusama,16204793.0,16000000.0,4,USA
Drowning Mona ,2000.0,Nick Gomez,15427192.0,16000000.0,3,USA
Radio Days ,1987.0,Woody Allen,14792779.0,16000000.0,2,USA
Remember Me ,2010.0,Allen Coulter,19057024.0,16000000.0,3,USA
How to Deal ,2003.0,Clare Kilner,14108518.0,16000000.0,3,USA
My Stepmother Is an Alien ,1988.0,Richard Benjamin,13854000.0,20000000.0,3,USA
Philadelphia ,1993.0,Jonathan Demme,77324422.0,26000000.0,3,USA
Duets ,2000.0,Bruce Paltrow,4734235.0,15000000.0,4,USA
Hollywood Ending ,2002.0,Woody Allen,4839383.0,16000000.0,3,USA
Detroit Rock City ,1999.0,Adam Rifkin,4193025.0,15000000.0,4,USA
Things We Lost in the Fire ,2007.0,Susanne Bier,2849142.0,16000000.0,4,USA
Steel ,1997.0,Kenneth Johnson,1686429.0,16000000.0,3,USA
The Immigrant ,2013.0,James Gray,1984743.0,16000000.0,4,USA
Soul Plane ,2004.0,Jessy Terrero,13922211.0,16000000.0,4,USA
Vamps ,2012.0,Amy Heckerling,2964.0,16000000.0,3,USA
The Homesman ,2014.0,Tommy Lee Jones,2428883.0,16000000.0,4,USA
Juwanna Mann ,2002.0,Jesse Vaughan,13571817.0,15600000.0,3,USA
Slow Burn ,2005.0,Wayne Beach,1181197.0,15500000.0,4,USA
Beverly Hills Cop ,1984.0,Martin Brest,234760500.0,14000000.0,4,USA
Home Alone ,1990.0,Chris Columbus,285761243.0,18000000.0,2,USA
3 Men and a Baby ,1987.0,Leonard Nimoy,167780960.0,11000000.0,2,USA
Tootsie ,1982.0,Sydney Pollack,177200000.0,22000000.0,2,USA
Top Gun ,1986.0,Tony Scott,176781728.0,15000000.0,2,USA
American Beauty ,1999.0,Sam Mendes,130058047.0,15000000.0,4,USA
Twins ,1988.0,Ivan Reitman,111936400.0,15000000.0,2,USA
The Yellow Handkerchief ,2008.0,Udayan Prasad,317040.0,15500000.0,3,USA
The Color Purple ,1985.0,Steven Spielberg,94175854.0,15000000.0,3,USA
Private Benjamin ,1980.0,Howard Zieff,69800000.0,10000000.0,4,USA
Diary of a Wimpy Kid ,2010.0,Thor Freudenthal,64001297.0,15000000.0,2,USA
National Lampoon's Vacation ,1983.0,Harold Ramis,61400000.0,15000000.0,4,USA
Bad Grandpa ,2013.0,Jeff Tremaine,101978840.0,15000000.0,4,USA
Beetlejuice ,1988.0,Tim Burton,73326666.0,15000000.0,2,USA
Why Did I Get Married? ,2007.0,Tyler Perry,55184721.0,15000000.0,3,USA
Little Women ,1994.0,Gillian Armstrong,50003300.0,15000000.0,2,USA
When a Stranger Calls ,2006.0,Simon West,47860214.0,15000000.0,3,USA
Big Fat Liar ,2002.0,Shawn Levy,47811275.0,15000000.0,2,USA
Wag the Dog ,1997.0,Barry Levinson,43022524.0,15000000.0,4,USA
The Lizzie McGuire Movie ,2003.0,Jim Fall,42672630.0,17000000.0,2,USA
Snitch ,2013.0,Ric Roman Waugh,42919096.0,15000000.0,3,USA
Krampus ,2015.0,Michael Dougherty,42592530.0,15000000.0,3,USA
The Faculty ,1998.0,Robert Rodriguez,40064955.0,15000000.0,4,USA
Cop Land ,1997.0,James Mangold,44886089.0,10000000.0,4,USA
Not Another Teen Movie ,2001.0,Joel Gallen,37882551.0,16000000.0,4,USA
End of Watch ,2012.0,David Ayer,40983001.0,7000000.0,4,USA
The Skulls ,2000.0,Rob Cohen,35007180.0,15000000.0,3,USA
Malibu's Most Wanted ,2003.0,John Whitesell,34308901.0,16000000.0,3,USA
Where the Heart Is ,2000.0,Matt Williams,33771174.0,15000000.0,3,USA
Halloween II ,2009.0,Rob Zombie,33386128.0,15000000.0,4,USA
Wild ,2014.0,Jean-Marc Vallée,37877959.0,15000000.0,4,USA
The Last House on the Left ,2009.0,Dennis Iliadis,32721635.0,15000000.0,4,USA
The Wedding Date ,2005.0,Clare Kilner,31585300.0,15000000.0,3,USA
Halloween: Resurrection ,2002.0,Rick Rosenthal,30259652.0,15000000.0,4,USA
The Princess Bride ,1987.0,Rob Reiner,30857814.0,16000000.0,2,USA
The Great Debaters ,2007.0,Denzel Washington,30226144.0,15000000.0,3,USA
Drive ,2011.0,Nicolas Winding Refn,35054909.0,15000000.0,4,USA
The Object of My Affection ,1998.0,Nicholas Hytner,29106737.0,15000000.0,4,USA
When the Game Stands Tall ,2014.0,Thomas Carter,30127963.0,15000000.0,2,USA
Because of Winn-Dixie ,2005.0,Wayne Wang,32645546.0,14000000.0,2,USA
Love & Basketball ,2000.0,Gina Prince-Bythewood,27441122.0,15000000.0,3,USA
Grosse Pointe Blank ,1997.0,George Armitage,28014536.0,15000000.0,4,USA
All About Steve ,2009.0,Phil Traill,33860010.0,15000000.0,3,USA
Book of Shadows: Blair Witch 2 ,2000.0,Joe Berlinger,26421314.0,15000000.0,4,USA
The Craft ,1996.0,Andrew Fleming,24881000.0,15000000.0,4,USA
Ramona and Beezus ,2010.0,Elizabeth Allen Rosenbaum,26161406.0,15000000.0,0,USA
Boogie Nights ,1997.0,Paul Thomas Anderson,26384919.0,15000000.0,4,USA
Nowhere to Run ,1993.0,Robert Harmon,22189039.0,15000000.0,4,USA
Flicka ,2006.0,Michael Mayer,20998709.0,15000000.0,2,USA
The Hills Have Eyes II ,2007.0,Martin Weisz,20801344.0,15000000.0,4,USA
Urban Legends: Final Cut ,2000.0,John Ottman,21468807.0,14000000.0,4,USA
Tuck Everlasting ,2002.0,Jay Russell,19158074.0,15000000.0,2,USA
The Marine ,2006.0,John Bonito,18843314.0,20000000.0,3,USA
Keanu ,2016.0,Peter Atencio,20566327.0,15000000.0,4,USA
The Place Beyond the Pines ,2012.0,Derek Cianfrance,21383298.0,15000000.0,4,USA
The November Man ,2014.0,Roger Donaldson,24984868.0,15000000.0,4,USA
The Hurt Locker ,2008.0,Kathryn Bigelow,15700000.0,15000000.0,4,USA
Firestarter ,1984.0,Mark L. Lester,15100000.0,15000000.0,4,USA
Killing Them Softly ,2012.0,Andrew Dominik,14938570.0,15000000.0,4,USA
Freddy Got Fingered ,2001.0,Tom Green,14249005.0,15000000.0,4,USA
The Pirates Who Don't Do Anything: A VeggieTales Movie ,2008.0,Mike Nawrocki,12701880.0,15000000.0,0,USA
Highlander: Endgame ,2000.0,Douglas Aarniokoski,12801190.0,15000000.0,4,USA
Idlewild ,2006.0,Bryan Barber,12549485.0,15000000.0,4,USA
One Day ,2011.0,Lone Scherfig,13766014.0,15000000.0,3,USA
Whip It ,2009.0,Drew Barrymore,13034417.0,15000000.0,3,USA
Confidence ,2003.0,James Foley,12212417.0,15000000.0,4,USA
The Muse ,1999.0,Albert Brooks,11614236.0,15000000.0,3,USA
De-Lovely ,2004.0,Irwin Winkler,13337299.0,20000000.0,3,USA
New York Stories ,1989.0,Woody Allen,10763469.0,15000000.0,2,USA
The Man with the Iron Fists ,2012.0,RZA,15608545.0,15000000.0,4,USA
Home Fries ,1998.0,Dean Parisot,10443316.0,15000000.0,3,USA
Here on Earth ,2000.0,Mark Piznarski,10494147.0,15000000.0,3,USA
Raise Your Voice ,2004.0,Sean McNamara,10411980.0,15000000.0,2,USA
The Big Lebowski ,1998.0,Joel Coen,17439163.0,15000000.0,4,USA
Black Snake Moan ,2006.0,Craig Brewer,9396487.0,15000000.0,4,USA
Dark Blue ,2002.0,Ron Shelton,9059588.0,15000000.0,4,USA
A Mighty Heart ,2007.0,Michael Winterbottom,9172810.0,16000000.0,4,USA
Whatever It Takes ,2000.0,David Raynr,8735529.0,15000000.0,3,USA
Boat Trip ,2002.0,Mort Nathan,8586376.0,20000000.0,4,USA
Hoot ,2006.0,Wil Shriner,8080116.0,15000000.0,2,USA
Peeples ,2013.0,Tina Gordon Chism,9123834.0,15000000.0,3,USA
The Rocker ,2008.0,Peter Cattaneo,6409206.0,15000000.0,3,USA
Post Grad ,2009.0,Vicky Jenson,6373693.0,15000000.0,3,USA
Promised Land ,2012.0,Gus Van Sant,7556708.0,15000000.0,4,USA
Whatever Works ,2009.0,Woody Allen,5306447.0,15000000.0,3,USA
The In Crowd ,2000.0,Mary Lambert,5217498.0,15000000.0,3,USA
Kiss Kiss Bang Bang ,2005.0,Shane Black,4235837.0,15000000.0,4,USA
Idle Hands ,1999.0,Rodman Flender,4002955.0,20000000.0,4,USA
You Will Meet a Tall Dark Stranger ,2010.0,Woody Allen,3247816.0,22000000.0,4,USA
The Clan of the Cave Bear ,1986.0,Michael Chapman,1953732.0,15000000.0,4,USA
Crazy in Alabama ,1999.0,Antonio Banderas,1954202.0,15000000.0,3,USA
Funny Games ,2007.0,Michael Haneke,1294640.0,15000000.0,4,USA
Things to Do in Denver When You're Dead ,1995.0,Gary Fleder,529766.0,7000000.0,4,USA
The Midnight Meat Train ,2008.0,Ryûhei Kitamura,73548.0,15000000.0,4,USA
The Son of No One ,2011.0,Dito Montiel,28870.0,15000000.0,4,USA
The Good Night ,2007.0,Jake Paltrow,20380.0,15000000.0,4,USA
Groundhog Day ,1993.0,Harold Ramis,70906973.0,14600000.0,2,USA
Magic Mike XXL ,2015.0,Gregory Jacobs,66009973.0,14800000.0,4,USA
Romeo + Juliet ,1996.0,Baz Luhrmann,46338728.0,14500000.0,3,USA
Unforgiven ,1992.0,Clint Eastwood,101157447.0,14400000.0,4,USA
Fatal Attraction ,1987.0,Adrian Lyne,156645693.0,14000000.0,4,USA
Pretty Woman ,1990.0,Garry Marshall,178406268.0,14000000.0,4,USA
Born on the Fourth of July ,1989.0,Oliver Stone,70001698.0,14000000.0,4,USA
Cool Runnings ,1993.0,Jon Turteltaub,68856263.0,15000000.0,2,USA
My Bloody Valentine ,2009.0,Patrick Lussier,51527787.0,15000000.0,4,USA
Stomp the Yard ,2007.0,Sylvain White,61356221.0,14000000.0,3,USA
Urban Legend ,1998.0,Jamie Blanks,38048637.0,14000000.0,4,USA
White Fang ,1991.0,Randal Kleiser,34793160.0,14000000.0,2,USA
Superstar ,1999.0,Bruce McCulloch,30628981.0,14000000.0,3,USA
Jonah: A VeggieTales Movie ,2002.0,Mike Nawrocki,25571351.0,14000000.0,0,USA
Poetic Justice ,1993.0,John Singleton,27515786.0,14000000.0,4,USA
All About the Benjamins ,2002.0,Kevin Bray,25482931.0,14000000.0,4,USA
Vampire in Brooklyn ,1995.0,Wes Craven,19900000.0,20000000.0,4,USA
My Boss's Daughter ,2003.0,David Zucker,15549702.0,14000000.0,3,USA
A Perfect Getaway ,2009.0,David Twohy,15483540.0,14000000.0,4,USA
Our Family Wedding ,2010.0,Rick Famuyiwa,20246959.0,14000000.0,3,USA
Dead Man on Campus ,1998.0,Alan Cohn,15062898.0,14000000.0,4,USA
Thinner ,1996.0,Tom Holland,15171475.0,8500000.0,4,USA
Crooklyn ,1994.0,Spike Lee,13640000.0,14000000.0,3,USA
Jason X ,2001.0,James Isaac,12610731.0,11000000.0,4,USA
Bobby ,2006.0,Emilio Estevez,11204499.0,14000000.0,4,USA
Head Over Heels ,2001.0,Mark Waters,10397365.0,14000000.0,3,USA
Fun Size ,2012.0,Josh Schwartz,9402410.0,14000000.0,3,USA
Little Children ,2006.0,Todd Field,5459824.0,26000000.0,4,USA
Gossip ,2000.0,Davis Guggenheim,5108820.0,24000000.0,4,USA
A Walk on the Moon ,1999.0,Tony Goldwyn,4741987.0,14000000.0,4,USA
Soul Survivors ,2001.0,Stephen Carpenter,3100650.0,14000000.0,3,USA
The Lucky Ones ,2008.0,Neil Burger,183088.0,15000000.0,4,USA
Margaret ,2011.0,Kenneth Lonergan,46495.0,14000000.0,4,USA
Flipped ,2010.0,Rob Reiner,1752214.0,14000000.0,2,USA
Brokeback Mountain ,2005.0,Ang Lee,83025853.0,14000000.0,4,USA
Clueless ,1995.0,Amy Heckerling,56631572.0,12000000.0,3,USA
Far from Heaven ,2002.0,Todd Haynes,15854988.0,13500000.0,3,USA
Hot Tub Time Machine 2 ,2015.0,Steve Pink,12282677.0,14000000.0,4,USA
"Good Morning, Vietnam ",1987.0,Barry Levinson,123922370.0,13000000.0,4,USA
Justin Bieber: Never Say Never ,2011.0,Jon M. Chu,73000942.0,13000000.0,0,USA
Black Swan ,2010.0,Darren Aronofsky,106952327.0,13000000.0,4,USA
The Godfather: Part II ,1974.0,Francis Ford Coppola,57300000.0,13000000.0,4,USA
Save the Last Dance ,2001.0,Thomas Carter,91038276.0,13000000.0,3,USA
A Nightmare on Elm Street 4: The Dream Master ,1988.0,Renny Harlin,49369900.0,7000000.0,4,USA
Miracles from Heaven ,2016.0,Patricia Riggen,61693523.0,13000000.0,2,USA
"Dude, Where's My Car? ",2000.0,Danny Leiner,46729374.0,13000000.0,3,USA
Young Guns ,1988.0,Christopher Cain,44726644.0,13000000.0,4,USA
St. Vincent ,2014.0,Theodore Melfi,44134898.0,13000000.0,3,USA
About Last Night ,2014.0,Steve Pink,48637684.0,12500000.0,4,USA
10 Things I Hate About You ,1999.0,Gil Junger,38176108.0,16000000.0,3,USA
The New Guy ,2002.0,Ed Decter,28972187.0,13000000.0,3,USA
Loaded Weapon 1 ,1993.0,Gene Quintano,27979400.0,8200000.0,3,USA
The Shallows ,2016.0,Jaume Collet-Serra,54257433.0,17000000.0,3,USA
The Butterfly Effect ,2004.0,Eric Bress,23947.0,13000000.0,4,USA
Snow Day ,2000.0,Chris Koch,60008303.0,13000000.0,2,USA
This Christmas ,2007.0,Preston A. Whitmore II,49121934.0,13000000.0,3,USA
Baby Geniuses ,1999.0,Bob Clark,27141959.0,18000000.0,2,USA
The Big Hit ,1998.0,Kirk Wong,27052167.0,13000000.0,4,USA
Harriet the Spy ,1996.0,Bronwen Hughes,26539321.0,13000000.0,2,USA
Child's Play 2 ,1990.0,John Lafia,28501605.0,13000000.0,4,USA
No Good Deed ,2014.0,Sam Miller,52543632.0,13200000.0,3,USA
The Mist ,2007.0,Frank Darabont,25592632.0,18000000.0,4,USA
Being John Malkovich ,1999.0,Spike Jonze,22858926.0,13000000.0,4,USA
Two Can Play That Game ,2001.0,Mark Brown,22235901.0,6000000.0,4,USA
Earth to Echo ,2014.0,Dave Green,38916903.0,13000000.0,2,USA
Crazy/Beautiful ,2001.0,John Stockwell,16929123.0,14000000.0,3,USA
Letters from Iwo Jima ,2006.0,Clint Eastwood,13753931.0,19000000.0,4,USA
The Astronaut Farmer ,2006.0,Michael Polish,10996440.0,13000000.0,2,USA
Woo ,1998.0,Daisy von Scherler Mayer,8026971.0,13000000.0,4,USA
Serial Mom ,1994.0,John Waters,7881335.0,13000000.0,4,USA
Light It Up ,1999.0,Craig Bolotin,5871603.0,13000000.0,4,USA
54 ,1998.0,Mark Christopher,16574731.0,13000000.0,4,USA
Bubble Boy ,2001.0,Blair Hayes,5002310.0,13000000.0,3,USA
21 & Over ,2013.0,Jon Lucas,25675765.0,13000000.0,4,USA
Resurrecting the Champ ,2007.0,Rod Lurie,3169424.0,13000000.0,3,USA
Admission ,2013.0,Paul Weitz,18004225.0,13000000.0,3,USA
Chloe ,2009.0,Atom Egoyan,3074838.0,11000000.0,4,USA
Faithful ,1996.0,Paul Mazursky,2104000.0,13000000.0,4,USA
The Perks of Being a Wallflower ,2012.0,Stephen Chbosky,17738570.0,13000000.0,3,USA
Excessive Force ,1993.0,Jon Hess,1200000.0,3000000.0,4,USA
Infamous ,2006.0,Douglas McGrath,1150403.0,13000000.0,4,USA
The Vatican Tapes ,2015.0,Mark Neveldine,1712111.0,8495000.0,3,USA
In the Land of Blood and Honey ,2011.0,Angelina Jolie Pitt,301305.0,13000000.0,4,USA
