movie_title,title_year,director_name,gross,budget,content_rating,language
The Illusionist ,2006.0,Neil Burger,39825798.0,16000000.0,PG-13,English
Roar ,1981.0,Noel Marshall,2000000.0,17000000.0,PG,English
Veronica Guerin ,2003.0,Joel Schumacher,1569918.0,17000000.0,R,English
Escobar: Paradise Lost ,2014.0,Andrea Di Stefano,106869.0,17000000.0,R,English
Southland Tales ,2006.0,Richard Kelly,273420.0,17000000.0,R,English
The Apparition ,2012.0,Todd Lincoln,4930798.0,17000000.0,PG-13,English
My Girl ,1991.0,Howard Zieff,59847242.0,16500000.0,PG-13,English
Fur: An Imaginary Portrait of Diane Arbus ,2006.0,Steven Shainberg,220914.0,16800000.0,R,English
The Illusionist ,2006.0,Neil Burger,39825798.0,16000000.0,PG-13,English
Wall Street ,1987.0,Oliver Stone,43848100.0,15000000.0,R,English
Sense and Sensibility ,1995.0,Ang Lee,42700000.0,16500000.0,PG,English
Becoming Jane ,2007.0,Julian Jarrold,18663911.0,16500000.0,PG,English
Sydney White ,2007.0,Joe Nussbaum,11702090.0,16500000.0,PG-13,English
House of Sand and Fog ,2003.0,Vadim Perelman,13005485.0,15000000.0,R,English
Dead Poets Society ,1989.0,Peter Weir,95860116.0,16400000.0,PG,English
Dumb & Dumber ,1994.0,Peter Farrelly,127175354.0,16000000.0,PG-13,English
When Harry Met Sally... ,1989.0,Rob Reiner,92823600.0,16000000.0,R,English
The Verdict ,1982.0,Sidney Lumet,54000000.0,16000000.0,R,English
Road Trip ,2000.0,Todd Phillips,68525609.0,15600000.0,R,English
Varsity Blues ,1999.0,Brian Robbins,52885587.0,16000000.0,R,English
The Artist ,2011.0,Michel Hazanavicius,44667095.0,15000000.0,PG-13,English
The Unborn ,2009.0,David S. Goyer,42638165.0,16000000.0,PG-13,English
Moonrise Kingdom ,2012.0,Wes Anderson,45507053.0,16000000.0,PG-13,English
The Texas Chainsaw Massacre: The Beginning ,2006.0,Jonathan Liebesman,39511038.0,16000000.0,R,English
The Young Messiah ,2016.0,Cyrus Nowrasteh,6462576.0,18500000.0,PG-13,English
The Master of Disguise ,2002.0,Perry Andelin Blake,40363530.0,16000000.0,PG,English
Pan's Labyrinth ,2006.0,Guillermo del Toro,37623143.0,13500000.0,R,Spanish
See Spot Run ,2001.0,John Whitesell,33357476.0,35000000.0,PG,English
Baby Boy ,2001.0,John Singleton,28734552.0,16000000.0,R,English
The Roommate ,2011.0,Christian E. Christiansen,37300107.0,16000000.0,PG-13,English
Joe Dirt ,2001.0,Dennie Gordon,27087695.0,17700000.0,PG-13,English
Double Impact ,1991.0,Sheldon Lettich,30102717.0,15000000.0,R,English
Hot Fuzz ,2007.0,Edgar Wright,23618786.0,8000000.0,R,English
The Women ,2008.0,Diane English,26896744.0,16500000.0,PG-13,English
Vicky Cristina Barcelona ,2008.0,Woody Allen,23213577.0,15500000.0,PG-13,English
Bad Moms ,2016.0,Jon Lucas,55461307.0,20000000.0,R,English
Boys and Girls ,2000.0,Robert Iscove,20627372.0,16000000.0,PG-13,English
White Oleander ,2002.0,Peter Kosminsky,16346122.0,16000000.0,PG-13,English
Jennifer's Body ,2009.0,Karyn Kusama,16204793.0,16000000.0,R,English
Drowning Mona ,2000.0,Nick Gomez,15427192.0,16000000.0,PG-13,English
Radio Days ,1987.0,Woody Allen,14792779.0,16000000.0,PG,English
Left Behind ,2014.0,Vic Armstrong,13998282.0,16000000.0,PG-13,English
Remember Me ,2010.0,Allen Coulter,19057024.0,16000000.0,PG-13,English
How to Deal ,2003.0,Clare Kilner,14108518.0,16000000.0,PG-13,English
My Stepmother Is an Alien ,1988.0,Richard Benjamin,13854000.0,20000000.0,PG-13,English
Philadelphia ,1993.0,Jonathan Demme,77324422.0,26000000.0,PG-13,English
The Thirteenth Floor ,1999.0,Josef Rusnak,15500000.0,16000000.0,R,English
Duets ,2000.0,Bruce Paltrow,4734235.0,15000000.0,R,English
Hollywood Ending ,2002.0,Woody Allen,4839383.0,16000000.0,PG-13,English
Detroit Rock City ,1999.0,Adam Rifkin,4193025.0,15000000.0,R,English
Highlander ,1986.0,Russell Mulcahy,5900000.0,16000000.0,R,English
Things We Lost in the Fire ,2007.0,Susanne Bier,2849142.0,16000000.0,R,English
Steel ,1997.0,Kenneth Johnson,1686429.0,16000000.0,PG-13,English
The Immigrant ,2013.0,James Gray,1984743.0,16000000.0,R,English
The White Countess ,2005.0,James Ivory,1666262.0,16000000.0,PG-13,English
Trance ,2013.0,Danny Boyle,2319187.0,20000000.0,R,English
Soul Plane ,2004.0,Jessy Terrero,13922211.0,16000000.0,R,English
Good ,2008.0,Vicente Amorim,23091.0,15000000.0,R,English
Vamps ,2012.0,Amy Heckerling,2964.0,16000000.0,PG-13,English
The Homesman ,2014.0,Tommy Lee Jones,2428883.0,16000000.0,R,English
Juwanna Mann ,2002.0,Jesse Vaughan,13571817.0,15600000.0,PG-13,English
Slow Burn ,2005.0,Wayne Beach,1181197.0,15500000.0,R,English
Wasabi ,2001.0,Gérard Krawczyk,81525.0,15300000.0,R,French
Slither ,2006.0,James Gunn,7774730.0,15500000.0,R,English
Beverly Hills Cop ,1984.0,Martin Brest,234760500.0,14000000.0,R,English
Home Alone ,1990.0,Chris Columbus,285761243.0,18000000.0,PG,English
3 Men and a Baby ,1987.0,Leonard Nimoy,167780960.0,11000000.0,PG,English
Tootsie ,1982.0,Sydney Pollack,177200000.0,22000000.0,PG,English
Top Gun ,1986.0,Tony Scott,176781728.0,15000000.0,PG,English
"Crouching Tiger, Hidden Dragon ",2000.0,Ang Lee,128067808.0,15000000.0,PG-13,Mandarin
American Beauty ,1999.0,Sam Mendes,130058047.0,15000000.0,R,English
The King's Speech ,2010.0,Tom Hooper,138795342.0,15000000.0,R,English
Twins ,1988.0,Ivan Reitman,111936400.0,15000000.0,PG,English
The Yellow Handkerchief ,2008.0,Udayan Prasad,317040.0,15500000.0,PG-13,English
The Color Purple ,1985.0,Steven Spielberg,94175854.0,15000000.0,PG-13,English
The Imitation Game ,2014.0,Morten Tyldum,91121452.0,14000000.0,PG-13,English
Private Benjamin ,1980.0,Howard Zieff,69800000.0,10000000.0,R,English
Diary of a Wimpy Kid ,2010.0,Thor Freudenthal,64001297.0,15000000.0,PG,English
Mama ,2013.0,Andrés Muschietti,71588220.0,20000000.0,PG-13,English
Halloween ,1978.0,John Carpenter,47000000.0,300000.0,R,English
National Lampoon's Vacation ,1983.0,Harold Ramis,61400000.0,15000000.0,R,English
Bad Grandpa ,2013.0,Jeff Tremaine,101978840.0,15000000.0,R,English
The Queen ,2006.0,Stephen Frears,56437947.0,9800000.0,PG-13,English
Beetlejuice ,1988.0,Tim Burton,73326666.0,15000000.0,PG,English
Why Did I Get Married? ,2007.0,Tyler Perry,55184721.0,15000000.0,PG-13,English
Little Women ,1994.0,Gillian Armstrong,50003300.0,15000000.0,PG,English
The Woman in Black ,2012.0,James Watkins,54322273.0,17000000.0,PG-13,English
When a Stranger Calls ,2006.0,Simon West,47860214.0,15000000.0,PG-13,English
Big Fat Liar ,2002.0,Shawn Levy,47811275.0,15000000.0,PG,English
Wag the Dog ,1997.0,Barry Levinson,43022524.0,15000000.0,R,English
The Lizzie McGuire Movie ,2003.0,Jim Fall,42672630.0,17000000.0,PG,English
Snitch ,2013.0,Ric Roman Waugh,42919096.0,15000000.0,PG-13,English
Krampus ,2015.0,Michael Dougherty,42592530.0,15000000.0,PG-13,English
The Faculty ,1998.0,Robert Rodriguez,40064955.0,15000000.0,R,English
Cop Land ,1997.0,James Mangold,44886089.0,10000000.0,R,English
Not Another Teen Movie ,2001.0,Joel Gallen,37882551.0,16000000.0,R,English
End of Watch ,2012.0,David Ayer,40983001.0,7000000.0,R,English
Aloha ,2015.0,Cameron Crowe,20991497.0,37000000.0,PG-13,English
The Skulls ,2000.0,Rob Cohen,35007180.0,15000000.0,PG-13,English
The Theory of Everything ,2014.0,James Marsh,35887263.0,15000000.0,PG-13,English
Malibu's Most Wanted ,2003.0,John Whitesell,34308901.0,16000000.0,PG-13,English
Where the Heart Is ,2000.0,Matt Williams,33771174.0,15000000.0,PG-13,English
Lawrence of Arabia ,1962.0,David Lean,6000000.0,15000000.0,PG,English
Halloween II ,2009.0,Rob Zombie,33386128.0,15000000.0,R,English
Wild ,2014.0,Jean-Marc Vallée,37877959.0,15000000.0,R,English
The Last House on the Left ,2009.0,Dennis Iliadis,32721635.0,15000000.0,R,English
The Wedding Date ,2005.0,Clare Kilner,31585300.0,15000000.0,PG-13,English
Halloween: Resurrection ,2002.0,Rick Rosenthal,30259652.0,15000000.0,R,English
Clash of the Titans ,2010.0,Louis Leterrier,163192114.0,125000000.0,PG-13,English
The Princess Bride ,1987.0,Rob Reiner,30857814.0,16000000.0,PG,English
The Great Debaters ,2007.0,Denzel Washington,30226144.0,15000000.0,PG-13,English
Drive ,2011.0,Nicolas Winding Refn,35054909.0,15000000.0,R,English
Confessions of a Teenage Drama Queen ,2004.0,Sara Sugarman,29302097.0,15000000.0,PG,English
The Object of My Affection ,1998.0,Nicholas Hytner,29106737.0,15000000.0,R,English
28 Weeks Later ,2007.0,Juan Carlos Fresnadillo,28637507.0,15000000.0,R,English
When the Game Stands Tall ,2014.0,Thomas Carter,30127963.0,15000000.0,PG,English
Because of Winn-Dixie ,2005.0,Wayne Wang,32645546.0,14000000.0,PG,English
Love & Basketball ,2000.0,Gina Prince-Bythewood,27441122.0,15000000.0,PG-13,English
Grosse Pointe Blank ,1997.0,George Armitage,28014536.0,15000000.0,R,English
All About Steve ,2009.0,Phil Traill,33860010.0,15000000.0,PG-13,English
Book of Shadows: Blair Witch 2 ,2000.0,Joe Berlinger,26421314.0,15000000.0,R,English
The Craft ,1996.0,Andrew Fleming,24881000.0,15000000.0,R,English
Match Point ,2005.0,Woody Allen,23089926.0,15000000.0,R,English
Ramona and Beezus ,2010.0,Elizabeth Allen Rosenbaum,26161406.0,15000000.0,G,English
The Remains of the Day ,1993.0,James Ivory,22954968.0,11500000.0,PG,English
Boogie Nights ,1997.0,Paul Thomas Anderson,26384919.0,15000000.0,R,English
Nowhere to Run ,1993.0,Robert Harmon,22189039.0,15000000.0,R,English
Flicka ,2006.0,Michael Mayer,20998709.0,15000000.0,PG,English
The Hills Have Eyes II ,2007.0,Martin Weisz,20801344.0,15000000.0,R,English
Urban Legends: Final Cut ,2000.0,John Ottman,21468807.0,14000000.0,R,English
Tuck Everlasting ,2002.0,Jay Russell,19158074.0,15000000.0,PG,English
The Marine ,2006.0,John Bonito,18843314.0,20000000.0,PG-13,English
Keanu ,2016.0,Peter Atencio,20566327.0,15000000.0,R,English
Country Strong ,2010.0,Shana Feste,20218921.0,15000000.0,PG-13,English
Disturbing Behavior ,1998.0,David Nutter,17411331.0,15000000.0,R,English
The Place Beyond the Pines ,2012.0,Derek Cianfrance,21383298.0,15000000.0,R,English
The November Man ,2014.0,Roger Donaldson,24984868.0,15000000.0,R,English
Eye of the Beholder ,1999.0,Stephan Elliott,16459004.0,15000000.0,R,English
The Hurt Locker ,2008.0,Kathryn Bigelow,15700000.0,15000000.0,R,English
Firestarter ,1984.0,Mark L. Lester,15100000.0,15000000.0,R,English
Killing Them Softly ,2012.0,Andrew Dominik,14938570.0,15000000.0,R,English
A Most Wanted Man ,2014.0,Anton Corbijn,17237244.0,15000000.0,R,English
Freddy Got Fingered ,2001.0,Tom Green,14249005.0,15000000.0,R,English
The Pirates Who Don't Do Anything: A VeggieTales Movie ,2008.0,Mike Nawrocki,12701880.0,15000000.0,G,English
Highlander: Endgame ,2000.0,Douglas Aarniokoski,12801190.0,15000000.0,R,English
Idlewild ,2006.0,Bryan Barber,12549485.0,15000000.0,R,English
One Day ,2011.0,Lone Scherfig,13766014.0,15000000.0,PG-13,English
Whip It ,2009.0,Drew Barrymore,13034417.0,15000000.0,PG-13,English
Confidence ,2003.0,James Foley,12212417.0,15000000.0,R,English
The Muse ,1999.0,Albert Brooks,11614236.0,15000000.0,PG-13,English
De-Lovely ,2004.0,Irwin Winkler,13337299.0,20000000.0,PG-13,English
New York Stories ,1989.0,Woody Allen,10763469.0,15000000.0,PG,English
Barney's Great Adventure ,1998.0,Steve Gomer,11144518.0,15000000.0,G,English
The Man with the Iron Fists ,2012.0,RZA,15608545.0,15000000.0,R,English
Home Fries ,1998.0,Dean Parisot,10443316.0,15000000.0,PG-13,English
Here on Earth ,2000.0,Mark Piznarski,10494147.0,15000000.0,PG-13,English
Brazil ,1985.0,Terry Gilliam,9929000.0,15000000.0,R,English
Raise Your Voice ,2004.0,Sean McNamara,10411980.0,15000000.0,PG,English
The Big Lebowski ,1998.0,Joel Coen,17439163.0,15000000.0,R,English
Black Snake Moan ,2006.0,Craig Brewer,9396487.0,15000000.0,R,English
Dark Blue ,2002.0,Ron Shelton,9059588.0,15000000.0,R,English
A Mighty Heart ,2007.0,Michael Winterbottom,9172810.0,16000000.0,R,English
Whatever It Takes ,2000.0,David Raynr,8735529.0,15000000.0,PG-13,English
Boat Trip ,2002.0,Mort Nathan,8586376.0,20000000.0,R,English
The Importance of Being Earnest ,2002.0,Oliver Parker,8378141.0,15000000.0,PG,English
Hoot ,2006.0,Wil Shriner,8080116.0,15000000.0,PG,English
In Bruges ,2008.0,Martin McDonagh,7757130.0,15000000.0,R,English
Peeples ,2013.0,Tina Gordon Chism,9123834.0,15000000.0,PG-13,English
The Rocker ,2008.0,Peter Cattaneo,6409206.0,15000000.0,PG-13,English
Post Grad ,2009.0,Vicky Jenson,6373693.0,15000000.0,PG-13,English
Promised Land ,2012.0,Gus Van Sant,7556708.0,15000000.0,R,English
Whatever Works ,2009.0,Woody Allen,5306447.0,15000000.0,PG-13,English
The In Crowd ,2000.0,Mary Lambert,5217498.0,15000000.0,PG-13,English
Three Burials ,2005.0,Tommy Lee Jones,5023275.0,15000000.0,R,English
Jakob the Liar ,1999.0,Peter Kassovitz,4956401.0,15000000.0,PG-13,English
Kiss Kiss Bang Bang ,2005.0,Shane Black,4235837.0,15000000.0,R,English
Idle Hands ,1999.0,Rodman Flender,4002955.0,20000000.0,R,English
Mulholland Drive ,2001.0,David Lynch,7219578.0,15000000.0,R,English
You Will Meet a Tall Dark Stranger ,2010.0,Woody Allen,3247816.0,22000000.0,R,English
Never Let Me Go ,2010.0,Mark Romanek,2412045.0,15000000.0,R,English
Transsiberian ,2008.0,Brad Anderson,2203641.0,15000000.0,R,English
The Clan of the Cave Bear ,1986.0,Michael Chapman,1953732.0,15000000.0,R,English
Crazy in Alabama ,1999.0,Antonio Banderas,1954202.0,15000000.0,PG-13,English
Funny Games ,2007.0,Michael Haneke,1294640.0,15000000.0,R,English
District B13 ,2004.0,Pierre Morel,1197786.0,12000000.0,R,French
Things to Do in Denver When You're Dead ,1995.0,Gary Fleder,529766.0,7000000.0,R,English
Buffalo Soldiers ,2001.0,Gregor Jordan,353743.0,15000000.0,R,English
Ong-bak 2 ,2008.0,Tony Jaa,102055.0,300000000.0,R,Thai
The Midnight Meat Train ,2008.0,Ryûhei Kitamura,73548.0,15000000.0,R,English
The Son of No One ,2011.0,Dito Montiel,28870.0,15000000.0,R,English
All the Queen's Men ,2001.0,Stefan Ruzowitzky,22723.0,25000000.0,PG-13,English
The Good Night ,2007.0,Jake Paltrow,20380.0,15000000.0,R,English
Groundhog Day ,1993.0,Harold Ramis,70906973.0,14600000.0,PG,English
Magic Mike XXL ,2015.0,Gregory Jacobs,66009973.0,14800000.0,R,English
Romeo + Juliet ,1996.0,Baz Luhrmann,46338728.0,14500000.0,PG-13,English
Sarah's Key ,2010.0,Gilles Paquet-Brenner,7691700.0,10000000.0,PG-13,French
Unforgiven ,1992.0,Clint Eastwood,101157447.0,14400000.0,R,English
Slumdog Millionaire ,2008.0,Danny Boyle,141319195.0,15000000.0,R,English
Fatal Attraction ,1987.0,Adrian Lyne,156645693.0,14000000.0,R,English
Pretty Woman ,1990.0,Garry Marshall,178406268.0,14000000.0,R,English
Crocodile Dundee II ,1988.0,John Cornell,109306210.0,15800000.0,PG,English
Born on the Fourth of July ,1989.0,Oliver Stone,70001698.0,14000000.0,R,English
Cool Runnings ,1993.0,Jon Turteltaub,68856263.0,15000000.0,PG,English
My Bloody Valentine ,2009.0,Patrick Lussier,51527787.0,15000000.0,R,English
The Possession ,2012.0,Ole Bornedal,49122319.0,14000000.0,PG-13,English
Stomp the Yard ,2007.0,Sylvain White,61356221.0,14000000.0,PG-13,English
The Spy Who Loved Me ,1977.0,Lewis Gilbert,46800000.0,14000000.0,PG,English
Urban Legend ,1998.0,Jamie Blanks,38048637.0,14000000.0,R,English
Dangerous Liaisons ,1988.0,Stephen Frears,34700000.0,14000000.0,R,English
White Fang ,1991.0,Randal Kleiser,34793160.0,14000000.0,PG,English
Superstar ,1999.0,Bruce McCulloch,30628981.0,14000000.0,PG-13,English
The Iron Lady ,2011.0,Phyllida Lloyd,29959436.0,13000000.0,PG-13,English
Jonah: A VeggieTales Movie ,2002.0,Mike Nawrocki,25571351.0,14000000.0,G,English
Poetic Justice ,1993.0,John Singleton,27515786.0,14000000.0,R,English
All About the Benjamins ,2002.0,Kevin Bray,25482931.0,14000000.0,R,English
Vampire in Brooklyn ,1995.0,Wes Craven,19900000.0,20000000.0,R,English
An American Haunting ,2005.0,Courtney Solomon,16298046.0,14000000.0,PG-13,English
My Boss's Daughter ,2003.0,David Zucker,15549702.0,14000000.0,PG-13,English
A Perfect Getaway ,2009.0,David Twohy,15483540.0,14000000.0,R,English
Our Family Wedding ,2010.0,Rick Famuyiwa,20246959.0,14000000.0,PG-13,English
Dead Man on Campus ,1998.0,Alan Cohn,15062898.0,14000000.0,R,English
Tea with Mussolini ,1999.0,Franco Zeffirelli,14348123.0,12000000.0,PG,English
Thinner ,1996.0,Tom Holland,15171475.0,8500000.0,R,English
Crooklyn ,1994.0,Spike Lee,13640000.0,14000000.0,PG-13,English
Jason X ,2001.0,James Isaac,12610731.0,11000000.0,R,English
Big Fat Liar ,2002.0,Shawn Levy,47811275.0,15000000.0,PG,English
Bobby ,2006.0,Emilio Estevez,11204499.0,14000000.0,R,English
Head Over Heels ,2001.0,Mark Waters,10397365.0,14000000.0,PG-13,English
Fun Size ,2012.0,Josh Schwartz,9402410.0,14000000.0,PG-13,English
Little Children ,2006.0,Todd Field,5459824.0,26000000.0,R,English
Gossip ,2000.0,Davis Guggenheim,5108820.0,24000000.0,R,English
A Walk on the Moon ,1999.0,Tony Goldwyn,4741987.0,14000000.0,R,English
Catch a Fire ,2006.0,Phillip Noyce,4291965.0,14000000.0,PG-13,English
Soul Survivors ,2001.0,Stephen Carpenter,3100650.0,14000000.0,PG-13,English
Jefferson in Paris ,1995.0,James Ivory,2474000.0,14000000.0,PG-13,English
Caravans ,1978.0,James Fargo,1000000.0,14000000.0,PG,English
Mr. Turner ,2014.0,Mike Leigh,3958500.0,8200000.0,R,English
The Lucky Ones ,2008.0,Neil Burger,183088.0,15000000.0,R,English
Margaret ,2011.0,Kenneth Lonergan,46495.0,14000000.0,R,English
Flipped ,2010.0,Rob Reiner,1752214.0,14000000.0,PG,English
Brokeback Mountain ,2005.0,Ang Lee,83025853.0,14000000.0,R,English
Teenage Mutant Ninja Turtles ,2014.0,Jonathan Liebesman,190871240.0,125000000.0,PG-13,English
Clueless ,1995.0,Amy Heckerling,56631572.0,12000000.0,PG-13,English
Far from Heaven ,2002.0,Todd Haynes,15854988.0,13500000.0,PG-13,English
Hot Tub Time Machine 2 ,2015.0,Steve Pink,12282677.0,14000000.0,R,English
Quills ,2000.0,Philip Kaufman,7060876.0,13500000.0,R,English
Seven Psychopaths ,2012.0,Martin McDonagh,14989761.0,15000000.0,R,English
Downfall ,2004.0,Oliver Hirschbiegel,5501940.0,13500000.0,R,German
The Sea Inside ,2004.0,Alejandro Amenábar,2086345.0,10000000.0,PG-13,Spanish
"Good Morning, Vietnam ",1987.0,Barry Levinson,123922370.0,13000000.0,R,English
The Last Godfather ,2010.0,Hyung-rae Shim,163591.0,13400000.0,PG-13,English
Justin Bieber: Never Say Never ,2011.0,Jon M. Chu,73000942.0,13000000.0,G,English
Black Swan ,2010.0,Darren Aronofsky,106952327.0,13000000.0,R,English
RoboCop ,2014.0,José Padilha,58607007.0,100000000.0,PG-13,English
The Godfather: Part II ,1974.0,Francis Ford Coppola,57300000.0,13000000.0,R,English
Save the Last Dance ,2001.0,Thomas Carter,91038276.0,13000000.0,PG-13,English
A Nightmare on Elm Street 4: The Dream Master ,1988.0,Renny Harlin,49369900.0,7000000.0,R,English
Miracles from Heaven ,2016.0,Patricia Riggen,61693523.0,13000000.0,PG,English
"Dude, Where's My Car? ",2000.0,Danny Leiner,46729374.0,13000000.0,PG-13,English
Young Guns ,1988.0,Christopher Cain,44726644.0,13000000.0,R,English
St. Vincent ,2014.0,Theodore Melfi,44134898.0,13000000.0,PG-13,English
About Last Night ,2014.0,Steve Pink,48637684.0,12500000.0,R,English
10 Things I Hate About You ,1999.0,Gil Junger,38176108.0,16000000.0,PG-13,English
The New Guy ,2002.0,Ed Decter,28972187.0,13000000.0,PG-13,English
Loaded Weapon 1 ,1993.0,Gene Quintano,27979400.0,8200000.0,PG-13,English
The Shallows ,2016.0,Jaume Collet-Serra,54257433.0,17000000.0,PG-13,English
The Butterfly Effect ,2004.0,Eric Bress,23947.0,13000000.0,R,English
Snow Day ,2000.0,Chris Koch,60008303.0,13000000.0,PG,English
This Christmas ,2007.0,Preston A. Whitmore II,49121934.0,13000000.0,PG-13,English
Baby Geniuses ,1999.0,Bob Clark,27141959.0,18000000.0,PG,English
The Big Hit ,1998.0,Kirk Wong,27052167.0,13000000.0,R,English
Harriet the Spy ,1996.0,Bronwen Hughes,26539321.0,13000000.0,PG,English
Child's Play 2 ,1990.0,John Lafia,28501605.0,13000000.0,R,English
No Good Deed ,2014.0,Sam Miller,52543632.0,13200000.0,PG-13,English
